OBJECTID,LocationName,Grey_Headed,Black,Little_Red,ObservationDate,Status,Approval,Young,created_user,created_date,last_edited_user,last_edited_date,GlobalID,SHAPE_Length,SHAPE_Area
180028,MeridanDowns,1179,806,0,2022/09/22 01:30:00+00,A,3,Nil,theresa.malin@sunshinecoast.qld.gov.au,2022/09/27 01:04:15+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2022/10/25 23:27:58+00,{FBB99609-0754-4FB4-BB7C-F445753AD14A},285.743975647544,-2503.95542750006
180029,Mary,0,0,0,2022/09/26 02:29:59+00,A,3,Nil,theresa.malin@sunshinecoast.qld.gov.au,2022/09/27 01:17:05+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2022/10/25 23:31:14+00,{6BF2358E-F5B9-4798-ABF3-D722CE84E819},256.351090561943,-3036.84902277079
180030,Vidler,0,0,0,2022/10/10 00:59:59+00,A,3,Nil,theresa.malin@sunshinecoast.qld.gov.au,2022/10/10 04:34:00+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2022/10/25 23:38:51+00,{884C5028-8093-4A5B-8990-813FD45D3B3D},118.715368957565,-663.608737833006
180031,,1,610,0,2022/10/10 03:14:59+00,C,3,Nil,theresa.malin@sunshinecoast.qld.gov.au,2022/10/10 05:22:20+00,theresa.malin@sunshinecoast.qld.gov.au,2022/10/10 05:26:42+00,{C6E3F244-0568-463B-9030-F24E87B9A98C},207.559273919242,-2260.63857389972
180034,Pecan,1902,2295,0,2021/08/10 22:44:59+00,A,3,0,theresa.malin@sunshinecoast.qld.gov.au,2021/08/12 06:46:08+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2023/04/04 23:49:35+00,{1092993B-A44D-4D5C-B003-E80E474AFB65},327.414629565288,-2500.16777218212
180035,Emerald,0,0,0,2021/08/19 01:44:59+00,A,3,0,theresa.malin@sunshinecoast.qld.gov.au,2021/08/23 07:11:16+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2023/04/05 06:12:15+00,{A9BEBE48-FB92-48CA-8D1E-A7117995594B},64.1150674861781,-191.140579172413
180036,Cassia,0,14,0,2022/08/22 01:30:00+00,A,3,Nil,theresa.malin@sunshinecoast.qld.gov.au,2022/08/31 00:46:29+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2023/04/05 06:14:46+00,{B2F56010-7414-4300-A4C8-782664DBA0CC},56.7997171459247,-200.134539659409
180037,Albany,472,31,0,2022/10/06 03:00:00+00,A,3,Nil,theresa.malin@sunshinecoast.qld.gov.au,2022/10/06 04:02:03+00,brooklyn.hare@sunshinecoast.qld.gov.au,2022/11/22 00:38:38+00,{719E19E1-F569-490F-AA0F-567ED4BCFCE8},180.688556803725,-1706.64562406241
180038,Mooloolah,1830,687,0,2022/10/10 00:30:00+00,A,3,Nil,theresa.malin@sunshinecoast.qld.gov.au,2022/10/10 04:45:50+00,brooklyn.hare@sunshinecoast.qld.gov.au,2022/11/22 03:01:45+00,{DE69E1BA-269F-4EE7-BBB9-F55A6DAE01AA},306.638116306686,-5386.26779437512
180039,Emerald,0,146,0,2022/10/20 01:33:49+00,A,3,Dependent,FlyingFox_Contractor,2022/10/20 01:45:37+00,brooklyn.hare@sunshinecoast.qld.gov.au,2022/11/28 05:43:17+00,{26369122-3265-4E28-A0A4-8BAF881FFE74},261.544068649472,-1147.25570745503
180040,Kuluin,496,1564,0,2022/10/19 23:03:26+00,A,3,0,FlyingFox_Contractor,2022/10/19 23:04:21+00,brooklyn.hare@sunshinecoast.qld.gov.au,2022/11/28 05:42:27+00,{C184E01F-338D-4F30-ABB4-7C2C24042227},675.212776423099,-3628.70488505553
180041,Andrea,22,461,0,2022/10/20 03:05:05+00,A,3,Dependent,FlyingFox_Contractor,2022/10/20 03:36:02+00,brooklyn.hare@sunshinecoast.qld.gov.au,2022/11/28 05:41:45+00,{528820D7-CAED-49FD-9FAD-922419DC3431},558.692185148016,-1450.04016849645
180042,Kolora,1563,3546,0,2022/10/20 05:39:47+00,A,3,Nil,FlyingFox_Contractor,2022/10/20 06:15:50+00,brooklyn.hare@sunshinecoast.qld.gov.au,2022/11/28 05:39:45+00,{4FF47D6C-9686-4A94-96BD-903E456A60DC},398.558394585076,-6896.691178861
180043,Porter,0,169,0,2022/10/20 04:05:06+00,A,3,Nil,FlyingFox_Contractor,2022/10/20 04:36:00+00,brooklyn.hare@sunshinecoast.qld.gov.au,2022/11/30 01:04:09+00,{3928918F-7DA4-450F-934F-F978BAB6F73D},137.907607426737,-787.15000271457
180044,Pecan,2785,867,0,2022/10/20 07:31:30+00,A,3,Nil,FlyingFox_Contractor,2022/10/20 07:49:09+00,brooklyn.hare@sunshinecoast.qld.gov.au,2022/11/28 05:40:12+00,{D28F29F6-3F22-45A3-9A51-9D1AB099C2C5},933.28808843391,-3444.38554876156
180045,Elizabeth,10,345,0,2022/10/19 20:49:23+00,A,3,Nil,FlyingFox_Contractor,2022/10/19 21:18:36+00,brooklyn.hare@sunshinecoast.qld.gov.au,2022/11/21 04:32:26+00,{FCF428AF-9C70-4C82-B1C4-566BBB2B91B9},384.111217926951,-1676.01681850913
180046,McArthur,0,0,0,2022/10/19 21:49:06+00,A,3,0,FlyingFox_Contractor,2022/10/19 21:49:11+00,brooklyn.hare@sunshinecoast.qld.gov.au,2022/11/30 00:53:56+00,{D1494A2D-13BC-4472-9409-0E4CCD4C9459},15.0055121823807,-10.340050425465
180047,Buderim,18,145,0,2022/10/20 00:17:05+00,A,3,Nil,FlyingFox_Contractor,2022/10/20 00:22:09+00,brooklyn.hare@sunshinecoast.qld.gov.au,2022/11/28 05:43:27+00,{55C9E13E-8B3F-4E0F-A085-0FE9242F4332},276.354264562124,-309.145301739494
180048,Buderim,3,6,0,2022/10/19 23:36:06+00,A,3,Nil,FlyingFox_Contractor,2022/10/19 23:36:40+00,brooklyn.hare@sunshinecoast.qld.gov.au,2022/11/28 05:43:39+00,{FBC066FC-42F5-45F2-B891-38E8E1CEB98D},52.9542767078551,-199.975209911818
180049,Currimundi,0,30,0,2022/10/26 02:03:42+00,A,3,Nil,tyron.dekauwe@sunshinecoast.qld.gov.au,2022/10/26 02:04:33+00,brooklyn.hare@sunshinecoast.qld.gov.au,2022/11/22 01:45:18+00,{7EB9D9A9-6C5D-4ED9-BA95-358D09282F0A},48.0103105852294,-118.121329278165
180050,Hardie,0,0,0,2022/10/26 00:36:03+00,A,3,Nil,tyron.dekauwe@sunshinecoast.qld.gov.au,2022/10/26 00:37:04+00,brooklyn.hare@sunshinecoast.qld.gov.au,2022/11/22 01:27:27+00,{56EAA4A4-305F-4340-B2A8-9693B84A1463},47.7697799303997,-105.06376772041
180051,Mary,0,0,0,2022/10/05 02:00:00+00,A,3,0,tyron.dekauwe@sunshinecoast.qld.gov.au,2022/10/25 23:31:25+00,brooklyn.hare@sunshinecoast.qld.gov.au,2022/11/22 01:49:33+00,{6EC638BA-7E86-4660-9176-D8D6081DBC85},170.28957714528,-1243.84171452624
180052,Currimundi,0,165,0,2022/10/26 02:19:30+00,A,3,Dependent,tyron.dekauwe@sunshinecoast.qld.gov.au,2022/10/26 02:20:45+00,brooklyn.hare@sunshinecoast.qld.gov.au,2022/11/22 01:45:33+00,{6A2A5F9E-8F9B-4F13-9889-0C415632E3DB},91.0468545300044,-448.134032186323
180053,MeridanDowns,480,355,0,2022/10/26 01:25:21+00,A,3,Dependent,tyron.dekauwe@sunshinecoast.qld.gov.au,2022/10/26 01:40:18+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2022/11/16 06:48:20+00,{D44F1587-A21D-45AE-9DBB-D1FA24394F75},185.478201951483,-1465.37898939879
180054,Alex,0,97,0,2022/10/27 02:33:11+00,A,3,Dependent,tyron.dekauwe@sunshinecoast.qld.gov.au,2022/10/27 02:47:15+00,brooklyn.hare@sunshinecoast.qld.gov.au,2022/11/22 00:46:02+00,{5F0711E7-A07E-48D2-9670-5B7D058051FA},175.010030469119,-703.936292721988
180055,,0,0,0,2022/10/27 03:48:44+00,A,3,Nil,tyron.dekauwe@sunshinecoast.qld.gov.au,2022/10/27 03:51:04+00,brooklyn.hare@sunshinecoast.qld.gov.au,2022/11/22 01:30:08+00,{8B317C38-2BAE-462E-BA72-A053A2899C22},39.9766479749371,-74.9026529412904
180056,Aragorn,0,0,0,2022/10/27 03:11:56+00,A,3,Nil,tyron.dekauwe@sunshinecoast.qld.gov.au,2022/10/27 03:13:33+00,brooklyn.hare@sunshinecoast.qld.gov.au,2022/11/22 01:05:03+00,{C62304E4-5F95-461C-B8B5-53C2CA73D58F},43.9329601422275,-88.6163080868838
180057,Tallangatta,614,2016,0,2022/10/27 05:29:59+00,A,3,Dependent,tyron.dekauwe@sunshinecoast.qld.gov.au,2022/10/27 08:55:51+00,brooklyn.hare@sunshinecoast.qld.gov.au,2022/11/22 03:14:27+00,{A59E3682-C1DD-4D0C-A9E1-0DF18E878284},227.632686887197,-1490.71126236985
180058,William,76,590,0,2022/10/27 06:33:35+00,A,3,Dependent,tyron.dekauwe@sunshinecoast.qld.gov.au,2022/10/27 06:33:49+00,brooklyn.hare@sunshinecoast.qld.gov.au,2022/11/22 03:20:11+00,{AB2ED738-2465-480D-82EB-F443B1179510},196.824883557058,-1000.9605066765
180059,Cassia,0,3,0,2022/10/27 04:04:44+00,A,3,Nil,tyron.dekauwe@sunshinecoast.qld.gov.au,2022/10/27 04:06:28+00,brooklyn.hare@sunshinecoast.qld.gov.au,2022/11/21 04:26:47+00,{FD7CDBB0-2772-421D-87BC-75959A0952C3},17.4208446076867,-17.7167739353275
180060,Parkside,1046,3376,0,2022/10/28 03:58:11+00,A,3,Dependent,tyron.dekauwe@sunshinecoast.qld.gov.au,2022/10/28 03:58:27+00,brooklyn.hare@sunshinecoast.qld.gov.au,2022/11/22 03:06:15+00,{45D32C5F-A67D-4554-B995-575CEA15E788},357.352399505638,-4033.87182597984
180061,,0,37,0,2022/11/07 01:58:32+00,A,3,Dependent,tyron.dekauwe@sunshinecoast.qld.gov.au,2022/11/07 01:59:12+00,brooklyn.hare@sunshinecoast.qld.gov.au,2022/12/06 01:21:41+00,{08C1638D-DF80-4677-8596-C92695298557},82.7017917223255,-432.339272383306
180062,Albany,35,480,0,2022/11/16 01:14:36+00,A,3,Dependent,FlyingFox_Contractor,2022/11/16 01:41:35+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2022/12/19 03:30:41+00,{53BE9800-C0B4-4405-B111-3AE78314EB36},146.40434228544,-1228.59271299263
180063,William,53,260,0,2022/11/15 22:06:21+00,A,3,Dependent,FlyingFox_Contractor,2022/11/15 22:40:00+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2022/12/19 07:18:44+00,{42C90A50-0BDF-4DEF-B5F5-6D993808F806},213.918835905993,-1734.59152082484
180064,Currimundi,0,25,0,2022/11/15 14:00:00+00,A,3,0,brooklyn.hare@sunshinecoast.qld.gov.au,2022/11/16 05:49:28+00,brooklyn.hare@sunshinecoast.qld.gov.au,2022/12/06 03:55:05+00,{4F550A99-A28A-4C0F-88DF-0E6FFD568A02},50.3349055716643,-117.91230415494
180065,Tallangatta,46,390,0,2022/11/15 23:05:00+00,A,3,Dependent,FlyingFox_Contractor,2022/11/16 00:12:18+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2022/12/19 07:16:21+00,{B5996195-25CF-4095-A5BE-4D8DBF88AD56},201.697844987585,-1456.62527672261
180066,Parkside,155,675,0,2022/11/16 04:27:06+00,A,3,Dependent,FlyingFox_Contractor,2022/11/16 05:07:31+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2022/12/19 07:05:48+00,{AA29584D-0BAE-4269-B997-6A2723FF51AD},274.814085701992,-4146.26882970012
180067,MeridanDowns,423,1827,0,2022/11/15 14:00:00+00,A,3,0,brooklyn.hare@sunshinecoast.qld.gov.au,2022/11/16 03:07:38+00,brooklyn.hare@sunshinecoast.qld.gov.au,2022/12/06 01:25:05+00,{4A599B61-EBD5-435A-B99C-A4920FB92823},341.595020849244,-2516.3546440768
180068,Currimundi,0,54,0,2022/11/15 14:00:00+00,A,3,0,brooklyn.hare@sunshinecoast.qld.gov.au,2022/11/16 05:43:27+00,brooklyn.hare@sunshinecoast.qld.gov.au,2022/12/06 03:55:01+00,{369C12AC-34FF-4EC0-B9DB-7A5333D59088},75.2794240498746,-310.351817205673
180069,Currimundi,0,21,0,2022/11/15 14:00:00+00,A,3,0,brooklyn.hare@sunshinecoast.qld.gov.au,2022/11/16 05:11:25+00,brooklyn.hare@sunshinecoast.qld.gov.au,2022/12/06 03:54:54+00,{1688BB4C-6E70-4FB8-93E4-39265EC4CB19},22.9682370428299,-21.1868731907169
180070,Mooloolah,350,215,0,2022/11/16 03:45:00+00,A,3,Dependent,FlyingFox_Contractor,2022/11/16 03:41:56+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2022/12/19 06:58:48+00,{EA139238-E60A-4B7C-A955-0C6B9C736C83},252.844389498781,-3045.49873009643
180071,,0,20,0,2022/11/17 02:35:59+00,A,3,Nil,tyron.dekauwe@sunshinecoast.qld.gov.au,2022/11/17 02:36:56+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2022/12/19 04:23:47+00,{3D484F25-143A-48C8-9B30-8BF0B7E0B7CB},21.6721901876683,-28.9939661094076
180072,,0,6,0,2022/11/17 02:46:31+00,A,3,0,tyron.dekauwe@sunshinecoast.qld.gov.au,2022/11/17 02:46:54+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2022/12/19 04:23:31+00,{C75D16BA-BEBB-4708-B21D-8DA5EFAA356C},12.638872177236,-7.50100194326123
180073,Cassia,0,0,0,2022/11/16 14:00:00+00,A,3,0,brooklyn.hare@sunshinecoast.qld.gov.au,2022/11/21 04:30:12+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2022/12/19 04:04:56+00,{1F77D9DB-170E-4065-9BB3-ADD7DC83B670},28.50604646883,-34.5014235990762
180074,Mary,0,0,0,2022/11/16 14:00:00+00,A,3,0,brooklyn.hare@sunshinecoast.qld.gov.au,2022/11/22 01:48:50+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2022/12/19 06:55:14+00,{52B70056-3414-44BC-860F-634DCCB19ADF},192.078577473775,-1768.76451136275
180075,Vidler,0,0,0,2022/11/16 14:00:00+00,A,3,0,brooklyn.hare@sunshinecoast.qld.gov.au,2022/11/22 03:18:36+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2022/12/19 07:18:03+00,{E822DF30-5199-49A4-80A6-6386AA5D1B47},49.8545600732148,-92.7171815462093
180076,Aragorn,0,0,0,,A,3,0,brooklyn.hare@sunshinecoast.qld.gov.au,2022/11/22 01:04:26+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2022/12/19 03:53:40+00,{EE0E2847-9CE7-42F9-8E11-45F7760216C3},36.2281103351452,-62.0490503886502
180077,Dunning,0,0,0,2022/11/16 14:00:00+00,A,3,0,brooklyn.hare@sunshinecoast.qld.gov.au,2022/11/22 01:18:43+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2022/12/19 04:29:11+00,{B0844ECE-362D-4361-BEFF-E2F46FEDF213},59.9111394320434,-148.346391607593
180078,Alex,0,106,0,2022/11/15 14:00:00+00,A,3,Dependent,brooklyn.hare@sunshinecoast.qld.gov.au,2022/11/22 00:46:26+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2022/12/19 03:35:05+00,{BFFDA726-4DCC-4D19-8D07-7A00C3C66E7D},243.64633834007,-2701.78076438313
180079,Hardie,0,0,0,2022/11/15 14:00:00+00,A,3,0,brooklyn.hare@sunshinecoast.qld.gov.au,2022/11/22 01:26:53+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2022/12/19 04:22:06+00,{A9413544-DF83-4E61-B4B1-8793BC17E44D},27.592875345137,-35.3041947578218
180080,Kuluin,471,875,0,2022/11/29 00:25:32+00,A,3,Dependent,FlyingFox_Contractor,2022/11/29 00:30:05+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2022/12/19 06:48:19+00,{CB561E9C-BEFD-47B1-9775-05554611A0A6},489.384733784819,-3408.60256479488
180081,Andrea,5,274,0,2022/11/29 05:57:21+00,A,3,0,FlyingFox_Contractor,2022/11/29 06:20:33+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2022/12/19 03:43:00+00,{EECCCA68-0002-4054-A83D-58D8A8C78253},583.68090852649,-1642.81709444547
180082,Elizabeth,50,574,0,2022/11/29 04:26:39+00,A,3,Dependent,FlyingFox_Contractor,2022/11/29 04:37:35+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2022/12/19 04:06:34+00,{5D9F0777-8219-4D58-BF14-016C89CF0DE9},548.638604735894,-1786.26269840266
180083,Emerald,0,5,0,2022/11/29 01:48:56+00,A,3,Nil,FlyingFox_Contractor,2022/11/29 01:49:14+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2022/12/19 04:21:06+00,{B3408F57-79A9-4ED7-8859-B03A0C5837EB},15.9434031858716,-17.10339813445
180084,Kolora,116,12,0,2022/11/28 23:13:27+00,A,3,Nil,FlyingFox_Contractor,2022/11/28 23:34:06+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2022/12/19 04:29:44+00,{9A1A8182-2F46-4ED1-81EE-1D7D21AE9172},47.8078832217986,-134.491696179021
180085,Emerald,3,4,0,2022/11/29 01:34:54+00,A,3,0,FlyingFox_Contractor,2022/11/29 01:42:12+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2022/12/19 04:20:52+00,{E84A4813-A48F-4EC6-AFBB-6BD95077850D},25.3151170427406,-38.1259251058486
180086,Emerald,0,25,0,2022/11/29 01:44:19+00,A,3,0,FlyingFox_Contractor,2022/11/29 01:48:32+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2022/12/19 04:21:00+00,{DA9BE808-8509-4038-B5DD-C60FD2D6D353},61.7564314203844,-247.046702897981
180087,Emerald,0,55,0,2022/11/29 01:52:12+00,A,3,Dependent,FlyingFox_Contractor,2022/11/29 01:53:50+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2022/12/19 04:21:14+00,{5F8F01C4-7E4D-4150-8358-9F2F589C8175},61.8625655574608,-189.381122730483
180088,McArthur,0,0,0,2022/11/29 00:35:31+00,A,3,0,FlyingFox_Contractor,2022/11/29 00:37:59+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2022/12/19 06:35:59+00,{ED2C306D-FC54-4C67-931F-CC80167AD5C0},15.2653807969505,-10.2081572269396
180089,Buderim,3,92,0,2022/11/29 02:37:47+00,A,3,Dependent,FlyingFox_Contractor,2022/11/29 02:46:15+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2022/12/19 04:02:19+00,{859B9F00-F1B8-419E-8E2C-9DBDAAB92D37},214.047387460395,-360.1609881386
180090,Pecan,3252,430,0,2022/11/28 22:06:28+00,A,3,Dependent,FlyingFox_Contractor,2022/11/28 22:20:44+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2022/12/19 07:06:58+00,{A9F4F048-36FB-444E-9380-DD838976A85D},929.914122662997,-3307.57848018035
180091,Emerald,0,136,0,2022/11/29 01:09:59+00,A,3,0,FlyingFox_Contractor,2022/11/29 01:18:18+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2022/12/19 04:20:46+00,{3A04DAE0-8F25-4476-9964-7D99CF54DA32},100.273362189546,-398.630775706618
180092,Porter,0,137,0,2022/11/29 06:58:03+00,A,3,Dependent,FlyingFox_Contractor,2022/11/29 07:07:09+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2022/12/19 07:12:05+00,{89563D86-FF36-4D3F-8A05-7F9789BC7754},77.6303650918055,-286.571812786146
180093,Buderim,0,4,0,2022/11/29 03:02:47+00,A,3,Nil,FlyingFox_Contractor,2022/11/29 03:06:11+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2022/12/19 04:03:04+00,{58643715-9F26-4474-81E1-C8B06AF40658},15.3486479080698,-15.0471690304184
180094,Mellum,0,0,0,2022/11/16 14:00:00+00,A,3,0,brooklyn.hare@sunshinecoast.qld.gov.au,2022/11/30 00:58:43+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2022/12/19 06:56:53+00,{30AD635D-A201-40AC-8D8B-98A89456A10A},60.6563389712562,-176.876128728554
180095,,0,72,0,2022/12/04 22:39:24+00,A,3,Dependent,brooklyn.hare@sunshinecoast.qld.gov.au,2022/12/04 22:47:27+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2023/01/11 06:31:21+00,{67C64B3E-C331-451D-9B66-07EBA308BC8C},75.7511744472646,-385.748022252138
180096,,0,1,0,2022/12/04 23:45:00+00,A,3,0,brooklyn.hare@sunshinecoast.qld.gov.au,2022/12/04 22:29:04+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2023/01/11 06:31:56+00,{242781D8-C21A-4571-9F95-4D040028F08B},10.3817243906683,-4.89141521454533
180097,Currimundi,0,40,0,2022/12/05 01:12:37+00,A,3,0,brooklyn.hare@sunshinecoast.qld.gov.au,2022/12/05 01:14:25+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2023/01/11 06:33:00+00,{DE2D9031-EA41-4526-AE11-0316E5E86062},65.0345747319192,-260.467848201631
180098,MeridanDowns,0,404,0,2022/12/05 00:00:00+00,A,3,Dependent,brooklyn.hare@sunshinecoast.qld.gov.au,2022/12/06 01:30:00+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2023/01/11 06:16:44+00,{165AB263-3B9D-4677-99D1-29B8DF6DA63D},273.628150185486,-3659.21485396927
180099,Currimundi,0,48,0,2022/12/04 14:00:00+00,A,3,0,brooklyn.hare@sunshinecoast.qld.gov.au,2022/12/06 03:57:04+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2023/01/11 06:32:55+00,{6993D69E-BB31-4DF0-AB53-898EDF58E991},109.67116312009,-739.732980194752
180100,Vidler,0,0,0,2022/12/07 03:35:17+00,A,3,0,brooklyn.hare@sunshinecoast.qld.gov.au,2022/12/07 03:36:24+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2023/01/19 06:40:48+00,{43FB1D78-455E-4DB8-88E7-679B48EB0707},67.1516126124291,-211.317201707574
180101,Mellum,0,0,0,2022/12/07 04:04:47+00,A,3,0,brooklyn.hare@sunshinecoast.qld.gov.au,2022/12/07 04:05:00+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2023/01/19 05:53:01+00,{EBC47FB1-1E7E-47F7-BEAF-AE92A050203A},62.6327233643443,-177.13806358792
180102,Dunning,0,0,0,2022/12/07 05:01:50+00,A,3,0,brooklyn.hare@sunshinecoast.qld.gov.au,2022/12/07 05:02:09+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2023/02/22 01:34:06+00,{A6781626-6273-41A3-A5EC-7D727EDCE9C3},82.921225726626,-270.226705786015
180103,Hardie,0,0,0,2022/12/08 02:17:37+00,A,3,0,brooklyn.hare@sunshinecoast.qld.gov.au,2022/12/08 02:17:48+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2023/01/11 06:33:26+00,{AC788465-8546-45A6-8265-3715D86FDFE4},40.7299329883938,-73.8164796679066
180104,Aragorn,0,0,0,2022/12/08 04:09:51+00,A,3,0,brooklyn.hare@sunshinecoast.qld.gov.au,2022/12/08 04:10:18+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2023/01/25 06:07:22+00,{9F13E45F-E87E-4ADD-9815-0B812D57A5A8},90.3241346088737,-331.460559576148
180105,Alex,0,24,0,2022/12/08 03:13:43+00,A,3,0,brooklyn.hare@sunshinecoast.qld.gov.au,2022/12/08 03:14:05+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2023/01/19 05:29:42+00,{21626EEA-1BB5-477C-80A4-B188F1385517},69.360641457857,-267.242773731843
180106,Alex,0,13,0,2022/12/08 03:30:00+00,A,3,0,brooklyn.hare@sunshinecoast.qld.gov.au,2022/12/08 03:17:53+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2023/01/19 05:29:50+00,{B7D5A38D-6C4B-4CB6-8CB6-09E26ACBD6C4},34.2486100706969,-55.3066055190786
180107,Alex,0,32,0,2022/12/08 03:30:23+00,A,3,0,brooklyn.hare@sunshinecoast.qld.gov.au,2022/12/08 03:30:30+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2023/01/19 05:29:59+00,{60B2B225-A618-428A-8E29-1C681E1BB86A},51.5145736747579,-135.214703321056
180108,,0,1,0,2022/12/09 05:22:27+00,A,3,0,brooklyn.hare@sunshinecoast.qld.gov.au,2022/12/09 05:22:59+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2023/01/25 06:20:56+00,{DE51B56D-8AEF-4692-82DF-490564E53DCB},30.8882741829662,-36.2861639388822
180109,Cassia,0,0,0,2022/12/09 04:52:20+00,A,3,0,brooklyn.hare@sunshinecoast.qld.gov.au,2022/12/09 04:52:27+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2023/01/19 05:27:03+00,{E3AC6383-505E-4B9F-833A-EBFB651832A9},136.612596283151,-866.048775474067
180110,William,82,170,0,2022/12/13 19:59:30+00,A,3,Dependent,FlyingFox_Contractor,2022/12/13 20:25:38+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2023/01/19 06:33:19+00,{07D7A511-B3A0-4804-B0FA-E8ED7629AC23},167.91497474788,-1289.93627866435
180111,Parkside,470,790,0,2022/12/14 00:40:51+00,A,3,Dependent,FlyingFox_Contractor,2022/12/14 01:02:42+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2023/01/19 06:24:37+00,{FFA2C74F-3A0F-4955-A14F-A7A29E21A3AE},363.234392419271,-4779.63739436817
180112,Albany,5,295,0,2022/12/13 21:52:08+00,A,3,Nil,FlyingFox_Contractor,2022/12/13 22:16:04+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2023/01/19 06:42:02+00,{6EA75E8C-9BCC-4D2E-8764-10379C5DD2B4},167.806322796445,-1493.54420123376
180113,Mooloolah,405,190,0,2022/12/13 23:40:00+00,A,3,Dependent,FlyingFox_Contractor,2022/12/13 23:59:31+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2023/01/19 06:47:05+00,{111AA3A1-BF35-4DDF-9155-CF37B4EA2B08},252.540330519332,-4170.55904831432
180114,Tallangatta,200,180,0,2022/12/13 20:54:59+00,A,3,Dependent,FlyingFox_Contractor,2022/12/13 21:16:20+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2023/01/19 06:36:57+00,{B80F324B-8895-4A5C-B966-192C9EC5F0FB},186.425732060121,-1465.66050755702
180115,Pecan,3855,313,0,2022/12/23 00:45:44+00,A,3,Dependent,FlyingFox_Contractor,2022/12/23 00:59:14+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2023/01/25 06:40:37+00,{4B1A26D6-3872-45C9-BE2F-CC827DC78F69},1103.35641534399,-5077.06489888904
180116,Kolora,287,197,0,2022/12/23 01:47:48+00,A,3,0,FlyingFox_Contractor,2022/12/23 01:56:49+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2023/01/25 06:22:12+00,{B3E1655D-779C-41A6-96B7-B2069A3C1AD3},608.887675188509,-1623.91832386974
180117,Kuluin,630,70,0,2022/12/29 03:57:39+00,A,3,Dependent,FlyingFox_Contractor,2022/12/29 03:59:40+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2023/01/25 06:25:50+00,{290C0031-BC2F-445C-95D1-CECD425A9532},229.69085071534,-3013.00252518633
180118,Porter,15,90,0,2022/12/28 22:59:36+00,A,3,0,FlyingFox_Contractor,2022/12/28 23:28:41+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2023/01/25 06:44:50+00,{F4AFD990-F732-4F9D-ADE1-6776B45924CF},163.503921638554,-1627.25504480367
